"AUC","Sensitivity","Specificity","PPV","NPV","F1_Score_Pos","F1_Score_Neg","Accuracy","Kappa","Model"
0.890292023066125,0.752380952380952,0.866785079928952,0.678111587982833,0.903703703703704,0.713318284424379,0.884859474161378,0.835705045278137,0.598612309315191,"CatBoost"
0.902330574808084,0.782828282828283,0.869565217391304,0.673913043478261,0.920810313075507,0.724299065420561,0.894454382826476,0.847347994825356,0.619567574781869,"CatBoost"
0.877099217880852,0.699152542372881,0.877094972067039,0.714285714285714,0.8690036900369,0.706638115631692,0.873030583873957,0.822768434670116,0.579689552665315,"CatBoost"
0.880244514088841,0.707112970711297,0.863295880149813,0.698347107438017,0.868173258003766,0.702702702702703,0.865727699530516,0.815006468305304,0.568437984359932,"CatBoost"
0.882117545246873,0.719457013574661,0.871376811594203,0.691304347826087,0.885819521178637,0.70509977827051,0.878538812785388,0.827943078913325,0.583706871069755,"CatBoost"
0.865891441666468,0.726851851851852,0.843806104129264,0.64344262295082,0.888468809073724,0.682608695652174,0.865561694290976,0.811125485122898,0.548878371680284,"CatBoost"
0.848179198383169,0.697368421052632,0.851376146788991,0.6625,0.870544090056285,0.67948717948718,0.860853432282004,0.805950840879689,0.540471774385314,"CatBoost"
0.875698737297459,0.708860759493671,0.865671641791045,0.7,0.870544090056285,0.70440251572327,0.868101028999064,0.817593790426908,0.572511089931401,"CatBoost"
0.902625716723036,0.751152073732719,0.850719424460432,0.66260162601626,0.897533206831119,0.704103671706264,0.873499538319483,0.822768434670116,0.578310470464093,"CatBoost"
0.843034401038015,0.689814814814815,0.831238779174147,0.613168724279835,0.873584905660377,0.649237472766885,0.851885924563017,0.791720569210867,0.501851251445977,"CatBoost"
0.84960090290774,0.688073394495413,0.843243243243243,0.632911392405063,0.873134328358209,0.659340659340659,0.857928505957837,0.799482535575679,0.517619965939698,"CatBoost"
0.873112762959584,0.684873949579832,0.846728971962617,0.66530612244898,0.857954545454546,0.674948240165631,0.852304797742239,0.796895213454075,0.527298151040551,"CatBoost"
0.84924101263614,0.719827586206897,0.848428835489834,0.670682730923695,0.875954198473282,0.694386694386694,0.861971830985915,0.809831824062096,0.556608669525552,"CatBoost"
0.831072068018904,0.688073394495413,0.828828828828829,0.612244897959184,0.871212121212121,0.647948164146868,0.84949215143121,0.789133247089263,0.498169898717137,"CatBoost"
0.868212699313341,0.715686274509804,0.873462214411248,0.669724770642202,0.895495495495495,0.691943127962085,0.884341637010676,0.831824062095731,0.576459778641333,"CatBoost"
0.875383963770271,0.689075630252101,0.872897196261682,0.706896551724138,0.863216266173752,0.697872340425532,0.868029739776952,0.816300129366106,0.565932979539541,"CatBoost"
0.887795200973126,0.730569948186529,0.851724137931035,0.621145374449339,0.904761904761905,0.671428571428572,0.877442273534636,0.821474773609314,0.549970890743256,"CatBoost"
0.842105563077958,0.708154506437768,0.833333333333333,0.647058823529412,0.868725868725869,0.676229508196721,0.850661625708885,0.795601552393273,0.52733422602692,"CatBoost"
0.855255698232684,0.69811320754717,0.848484848484849,0.63519313304721,0.881481481481482,0.665168539325843,0.864668483197094,0.807244501940492,0.53025983612909,"CatBoost"
0.885368820557659,0.73134328358209,0.867132867132867,0.659192825112108,0.901818181818182,0.693396226415094,0.884135472370766,0.831824062095731,0.577961076159358,"CatBoost"
0.857778349341447,0.705882352941177,0.847100175746924,0.623376623376623,0.88929889298893,0.662068965517241,0.867686768676868,0.809831824062096,0.530463994843124,"CatBoost"
0.860085467811538,0.655813953488372,0.853046594982079,0.632286995515695,0.865454545454545,0.643835616438356,0.859205776173285,0.798188874514877,0.503106920934219,"CatBoost"
0.860370138846207,0.703196347031963,0.84115523465704,0.636363636363636,0.87758945386064,0.668112798264642,0.858986175115207,0.802069857697283,0.527598589214602,"CatBoost"
0.880065761945947,0.771929824561403,0.869724770642202,0.712550607287449,0.901140684410646,0.741052631578947,0.88515406162465,0.840879689521345,0.626471755263354,"CatBoost"
0.868453034299741,0.717842323651452,0.843984962406015,0.67578125,0.868471953578337,0.696177062374245,0.856053384175405,0.804657179818887,0.552423606823907,"CatBoost"
0.849558078086416,0.695454545454545,0.864376130198915,0.671052631578947,0.877064220183486,0.683035714285714,0.870673952641166,0.816300129366106,0.553767724730064,"CatBoost"
0.832927425390021,0.668181818181818,0.840867992766727,0.625531914893617,0.864312267657993,0.646153846153846,0.852428964252979,0.791720569210867,0.498809979260214,"CatBoost"
0.912342873435704,0.76056338028169,0.8875,0.72,0.906934306569343,0.73972602739726,0.897111913357401,0.852522639068564,0.636945666683146,"CatBoost"
0.875186485823623,0.722222222222222,0.856373429084381,0.661016949152542,0.888268156424581,0.690265486725664,0.872029250457038,0.81888745148771,0.56264851845266,"CatBoost"
0.837579483353841,0.63963963963964,0.840290381125227,0.617391304347826,0.852670349907919,0.628318584070797,0.846435100548446,0.782664941785252,0.47482165677219,"CatBoost"
0.904602805218958,0.775862068965517,0.861367837338262,0.705882352941177,0.8996138996139,0.739219712525667,0.880075542965061,0.835705045278137,0.619685353560789,"CatBoost"
0.842905734220448,0.68859649122807,0.842201834862385,0.646090534979424,0.866037735849057,0.666666666666667,0.853953488372093,0.796895213454075,0.520833086565986,"CatBoost"
0.911556185196676,0.734883720930233,0.874551971326165,0.692982456140351,0.895412844036697,0.713318284424379,0.884859474161378,0.835705045278137,0.598316687056821,"CatBoost"
